% Module: Plotter, ID: c0p1t8p1cfm0
% Device: dev3409
% Time: 2019/01/18 16:05:08
% Demod 1 Sample R,  /dev3409/demods/0/sample.R
% Time (s), Amplitude (V)
-998.339925333; 0.00272735147922
-998.330368; 0.00272733145175
-998.320810667; 0.00272735069934
-998.311253333; 0.00272737591696
-998.301696; 0.00272739183462
-998.292138667; 0.00272739006493
-998.282581333; 0.00272738461062
-998.273024; 0.00272736734852
-998.263466667; 0.00272733505149
-998.253909333; 0.00272731604128
-998.244352; 0.00272731702623
-998.234794667; 0.00272733450039
-998.225237333; 0.00272735974651
-998.21568; 0.00272736030477
-998.206122667; 0.00272734048318
-998.196565333; 0.00272729406089
-998.187008; 0.00272721081588
-998.177450667; 0.00272708866291
-998.167893333; 0.00272696229049
-998.158336; 0.00272686057646
-998.148778667; 0.00272675739329
-998.139221333; 0.00272661985056
-998.129664; 0.00272647897796
-998.120106667; 0.00272636308953
-998.110549333; 0.00272628297374
-998.100992; 0.00272620258001
-998.091434667; 0.00272608492622
-998.081877333; 0.0027259297708
-998.07232; 0.00272578513069
-998.062762667; 0.00272566022248
-998.053205333; 0.00272552811878
-998.043648; 0.00272540563312
-998.034090667; 0.00272527951294
-998.024533333; 0.00272516845094
-998.014976; 0.00272510256683
-998.005418667; 0.00272509996633
-997.995861333; 0.00272517561372
-997.986304; 0.00272531004098
-997.976746667; 0.00272547403092
-997.967189333; 0.00272567408782
-997.957632; 0.00272589299232
-997.948074667; 0.00272608353924
-997.938517333; 0.0027262305054
-997.92896; 0.00272633148469
-997.919402667; 0.00272642711101
-997.909845333; 0.00272652844197
-997.900288; 0.00272660306158
-997.890730667; 0.00272664136956
-997.881173333; 0.00272664900518
-997.871616; 0.00272667987928
-997.862058667; 0.00272673121192
-997.852501333; 0.0027268145318
-997.842944; 0.00272691988327
-997.833386667; 0.00272700658334
-997.823829333; 0.00272706074348
-997.814272; 0.0027270800456
-997.804714667; 0.00272707026035
-997.795157333; 0.00272706372221
-997.7856; 0.0027271100707
-997.776042667; 0.00272720237094
-997.766485333; 0.00272728280469
-997.756928; 0.00272730611083
-997.747370667; 0.00272730057399
-997.737813333; 0.00272729332354
-997.728256; 0.00272726902941
-997.718698667; 0.00272722927004
-997.709141333; 0.00272718041719
-997.699584; 0.00272716016537
-997.690026667; 0.0027271667402
-997.680469333; 0.00272716216058
-997.670912; 0.00272714996396
-997.661354667; 0.00272714752284
-997.651797333; 0.00272713236329
-997.64224; 0.00272710342745
-997.632682667; 0.00272704631045
-997.623125333; 0.00272698122568
-997.613568; 0.00272693819158
-997.604010667; 0.00272693613951
-997.594453333; 0.00272694280135
-997.584896; 0.00272687316428
-997.575338667; 0.00272672858573
-997.565781333; 0.00272662617913
-997.556224; 0.00272660428284
-997.546666667; 0.00272659494293
-997.537109333; 0.00272658470933
-997.527552; 0.00272659154346
-997.517994667; 0.00272662693226
-997.508437333; 0.00272669088281
-997.49888; 0.00272677459924
-997.489322667; 0.00272688498396
-997.479765333; 0.00272700440115
-997.470208; 0.00272710813121
-997.460650667; 0.0027271922153
-997.451093333; 0.00272723136834
-997.441536; 0.0027272606677
-997.431978667; 0.00272730659921
-997.422421333; 0.00272733342799
-997.412864; 0.00272733808027
-997.403306667; 0.00272736902215
-997.393749333; 0.00272744856394
-997.384192; 0.00272754406613
-997.374634667; 0.00272762761384
-997.365077333; 0.00272768622304
-997.35552; 0.00272773380389
-997.345962667; 0.00272776385253
-997.336405333; 0.00272774149317
-997.326848; 0.00272769169143
-997.317290667; 0.00272761714175
-997.307733333; 0.00272754494907
-997.298176; 0.00272749797503
-997.288618667; 0.00272748903103
-997.279061333; 0.00272750776156
-997.269504; 0.00272754229774
-997.259946667; 0.00272758560836
-997.250389333; 0.00272761543798
-997.240832; 0.00272762362805
-997.231274667; 0.00272757862356
-997.221717333; 0.00272747947162
-997.21216; 0.00272739095813
-997.202602667; 0.00272732601859
-997.193045333; 0.00272729774692
-997.183488; 0.00272727972403
